id,name,audiance,open_day,duration,genres,image,watch_grade,actors
13,1919 유관순,46858,20190314,79,[17],https://movie-phinf.pstatic.net/20190222_78/1550800424424qWbEp_JPEG/movie_image.jpg,12,"[626, 109, 134]"
14,이스케이프 룸,544462,20190314,99,"[4, 0, 10]",https://movie-phinf.pstatic.net/20190308_234/1552035128139wsiTd_JPEG/movie_image.jpg,15,"[576, 526, 854]"
15,라스트 미션,93476,20190314,116,[2],https://movie-phinf.pstatic.net/20190211_224/1549866975787EcmzO_JPEG/movie_image.jpg,15,"[1020, 1356, 1379, 519]"
16,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,24340,20190321,117,"[20, 4, 6]",https://movie-phinf.pstatic.net/20190306_199/15518333925794IRYd_JPEG/movie_image.jpg,15,"[43, 1184, 536]"
17,정글북: 마법 원정대,22534,20190321,80,"[20, 8, 6]",https://movie-phinf.pstatic.net/20190313_16/1552442701021fC5IC_JPEG/movie_image.jpg,0,[]
18,그린 북,409871,20190109,130,[2],https://movie-phinf.pstatic.net/20190115_228/1547528180168jgEP7_JPEG/movie_image.jpg,12,"[1221, 616]"
19,항거:유관순 이야기,1143978,20190227,105,[2],https://movie-phinf.pstatic.net/20190207_119/1549515732449nv5tM_JPEG/movie_image.jpg,12,"[1284, 697, 1183]"
20,극한직업,16243233,20190123,111,[7],https://movie-phinf.pstatic.net/20190116_206/1547615429111dINWj_JPEG/movie_image.jpg,15,"[56, 143, 1446, 1372]"
21,증인,2519150,20190213,129,[2],https://movie-phinf.pstatic.net/20190226_194/15511480897441tE6t_JPEG/movie_image.jpg,12,"[266, 560, 1276, 712, 921, 553, 1016, 782, 430]"
22,사바하,2389760,20190220,122,"[5, 10]",https://movie-phinf.pstatic.net/20190128_284/1548637887932Dwfkj_JPEG/movie_image.jpg,15,"[1105, 1261, 691, 122, 1134, 1446, 120]"
23,숲속왕국의 꿀벌 여왕,18305,20190314,87,"[20, 8, 7]",https://movie-phinf.pstatic.net/20190222_80/1550805069992i1MXH_JPEG/movie_image.jpg,0,"[77, 193, 1338, 1168]"
24,더 페이버릿: 여왕의 여자,133508,20190221,119,[2],https://movie-phinf.pstatic.net/20190214_257/1550130475283pkbtF_JPEG/movie_image.jpg,15,"[598, 1127, 1244, 578, 1290]"
25,리노,16489,20190307,88,"[20, 8, 11]",https://movie-phinf.pstatic.net/20190221_158/1550725449727GgQaK_JPEG/movie_image.jpg,0,[]
26,자전차왕 엄복동,168884,20190227,116,[2],https://movie-phinf.pstatic.net/20190201_136/1548989242154HiJy8_JPEG/movie_image.jpg,12,"[1299, 168, 211, 204, 860, 587]"
27,신데렐라:마법 반지의 비밀,281705,20190220,87,"[20, 6]",https://movie-phinf.pstatic.net/20190122_170/1548125137403TMFAP_JPEG/movie_image.jpg,0,"[889, 944, 493, 1084, 1325, 18, 633]"
28,"어쩌다, 결혼",70827,20190227,87,"[18, 7]",https://movie-phinf.pstatic.net/20190122_192/1548121844125KdJDJ_JPEG/movie_image.jpg,12,"[497, 609, 1245, 1161, 878, 830]"
29,드래곤 길들이기 3,1498759,20190130,104,[20],https://movie-phinf.pstatic.net/20190131_168/1548898773611USlT7_JPEG/movie_image.jpg,0,"[411, 1386, 729, 1126]"
30,알리타: 배틀 엔젤,1946206,20190205,121,"[4, 8, 18, 9, 10]",https://movie-phinf.pstatic.net/20190128_22/1548638810964Go9Wy_JPEG/movie_image.jpg,12,"[818, 745]"
31,해피 데스데이 2 유,392397,20190214,100,"[0, 7]",https://movie-phinf.pstatic.net/20190121_116/1548033223659mzXL5_JPEG/movie_image.jpg,15,"[1353, 571]"
32,해리포터와 비밀의 방,79301,20021213,161,[2],https://movie-phinf.pstatic.net/20111222_244/1324530400723IXN6V_JPEG/movie_image.jpg,0,"[1178, 658, 1346]"
33,콜드 체이싱,78303,20190220,118,[4],https://movie-phinf.pstatic.net/20190225_25/1551056804750UglaU_JPEG/movie_image.jpg,15,"[1347, 647, 585, 305, 1089]"
34,메리 포핀스 리턴즈,199519,20190214,130,"[6, 3]",https://movie-phinf.pstatic.net/20190114_278/1547430628262QsUaV_JPEG/movie_image.jpg,0,"[182, 1192, 1200, 1164, 946, 1102, 586]"
35,기묘한 가족,216254,20190213,111,"[7, 11]",https://movie-phinf.pstatic.net/20190213_142/1550020349326Pk2m3_JPEG/movie_image.jpg,12,"[81, 731, 667, 538, 408]"
36,뺑반,1821147,20190130,133,"[12, 4]",https://movie-phinf.pstatic.net/20190115_40/15475402622236yHgr_JPEG/movie_image.jpg,15,"[343, 672, 440, 878, 722]"
37,명탐정 코난:전율의 악보,83376,20190214,115,"[20, 5]",https://movie-phinf.pstatic.net/20190104_172/1546578136456YlUhI_JPEG/movie_image.jpg,12,"[129, 862, 257]"
38,극장판 헬로카봇: 옴파로스 섬의 비밀,558144,20190131,78,[20],https://movie-phinf.pstatic.net/20190207_107/1549506120933tsuBH_JPEG/movie_image.jpg,0,"[1280, 972, 1060, 889, 586, 793, 1084, 928]"
39,레고 무비2,71030,20190206,106,"[20, 4, 8]",https://movie-phinf.pstatic.net/20190201_289/1548989381126kvXTK_JPEG/movie_image.jpg,0,"[1239, 1205, 434, 825, 410, 1189]"
40,말모이,2848736,20190109,135,[2],https://movie-phinf.pstatic.net/20181227_80/1545901137289EGbWK_JPEG/movie_image.jpg,12,"[1027, 331, 813, 888, 1284]"
41,러브 유어셀프 인 서울,342366,20190126,111,[14],https://movie-phinf.pstatic.net/20181214_60/15447506226141Uiod_JPEG/movie_image.jpg,0,"[1447, 932, 346]"
42,가버나움,87787,20190124,126,[2],https://movie-phinf.pstatic.net/20190109_149/1546998123676c6LjJ_JPEG/movie_image.jpg,15,"[523, 478, 418]"
43,내안의 그놈,1910802,20190109,122,"[6, 7]",https://movie-phinf.pstatic.net/20181204_172/1543891228332kV3d1_JPEG/movie_image.jpg,15,"[1362, 355, 784, 1235, 1016]"
44,주먹왕 랄프 2: 인터넷 속으로,1754950,20190103,112,"[20, 8, 7, 11]",https://movie-phinf.pstatic.net/20181204_287/1543888062606NHMh7_JPEG/movie_image.jpg,0,"[619, 498, 115, 254]"
45,글래스,452460,20190117,129,"[2, 5, 9, 10]",https://movie-phinf.pstatic.net/20181227_126/1545900402100CiQHx_JPEG/movie_image.jpg,15,"[1147, 1199, 1009, 1271]"
46,언더독,176837,20190116,101,[20],https://movie-phinf.pstatic.net/20181224_250/1545613244716iYHTg_JPEG/movie_image.jpg,0,"[705, 1216, 1388, 1016, 947]"
47,보헤미안 랩소디,9910706,20181031,134,[2],https://movie-phinf.pstatic.net/20181213_264/1544692854634ss65r_JPEG/movie_image.jpg,12,"[337, 1208, 1361, 887]"
48,몬스터 파크,30571,20190123,86,"[20, 8, 7, 11, 6]",https://movie-phinf.pstatic.net/20190116_34/1547600764105mquIX_JPEG/movie_image.jpg,0,[]
49,아쿠아맨,5019235,20181219,143,[4],https://movie-phinf.pstatic.net/20181210_126/1544403103928nczJs_JPEG/movie_image.jpg,12,"[457, 988, 503, 125, 915]"
50,극장판 공룡메카드: 타이니소어의 섬,379569,20190110,70,[20],https://movie-phinf.pstatic.net/20181210_8/1544404366603phGP3_JPEG/movie_image.jpg,0,"[1350, 928, 215, 586, 1060, 112, 75, 333, 1238, 838, 491]"
51,미래의 미라이,77985,20190116,97,[20],https://movie-phinf.pstatic.net/20181221_261/15453677473946ktg5_JPEG/movie_image.jpg,0,"[131, 1051, 16, 238]"
52,범블비,1553491,20181225,113,"[4, 8, 9]",https://movie-phinf.pstatic.net/20181214_92/1544769316534ctOAO_JPEG/movie_image.jpg,12,"[1297, 1383, 1118]"
53,PMC: 더 벙커,1665200,20181226,124,[4],https://movie-phinf.pstatic.net/20181205_284/1543974277191S4IrC_JPEG/movie_image.jpg,15,"[847, 425, 1315]"
54,스윙키즈,1462874,20181219,133,[2],https://movie-phinf.pstatic.net/20181123_36/1542956277015JmOTd_JPEG/movie_image.jpg,12,"[705, 28, 354, 446, 927, 547, 1412, 1387]"
55,점박이 한반도의 공룡2 : 새로운 낙원,521053,20181225,93,[20],https://movie-phinf.pstatic.net/20181226_152/1545790505642ANrUN_JPEG/movie_image.jpg,0,"[244, 784, 770, 305]"
56,언니,172338,20190101,93,[4],https://movie-phinf.pstatic.net/20190415_104/1555294027811rGkWo_JPEG/movie_image.jpg,19,"[601, 858, 1016, 1006]"
57,그린치,543813,20181219,89,"[20, 7]",https://movie-phinf.pstatic.net/20181219_173/1545182351444JkMbU_JPEG/movie_image.jpg,0,[164]
58,마약왕,1787825,20181219,139,"[12, 2]",https://movie-phinf.pstatic.net/20181126_96/1543207321602QPWG8_JPEG/movie_image.jpg,19,"[1469, 440, 1087, 348, 966, 496, 1159, 813, 1163, 1163, 1288, 244]"
59,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,259753,20181219,103,[20],https://movie-phinf.pstatic.net/20181207_248/1544159891384q2EC6_JPEG/movie_image.jpg,0,"[993, 1073, 781, 112, 1047, 1139, 586, 838, 1225, 250]"
60,스파이더맨: 뉴 유니버스,628327,20181212,116,"[20, 4, 11]",https://movie-phinf.pstatic.net/20181207_3/1544172927548CbuaX_JPEG/movie_image.jpg,12,"[394, 1297, 83, 1158, 616]"
61,국가부도의 날,3723913,20181128,114,[2],https://movie-phinf.pstatic.net/20181105_232/1541392865465aVb5V_JPEG/movie_image.jpg,12,"[323, 504, 238, 496, 980, 1261, 797]"
62,도어락,1546002,20181205,101,"[10, 2]",https://movie-phinf.pstatic.net/20181109_210/1541739608888DcEEo_JPEG/movie_image.jpg,15,"[343, 265, 1002, 453, 189, 105]"
63,극장판 포켓몬스터 모두의 이야기,86997,20181219,98,[20],https://movie-phinf.pstatic.net/20181204_259/15438888834953FzA5_JPEG/movie_image.jpg,0,[]
64,호두까기 인형과 4개의 왕국,408425,20181206,99,"[6, 2]",https://movie-phinf.pstatic.net/20181109_245/1541740985337rsPka_JPEG/movie_image.jpg,0,"[218, 247, 801, 1013]"
65,부탁 하나만 들어줘,87501,20181212,116,"[10, 5]",https://movie-phinf.pstatic.net/20181123_25/154296256144880faz_JPEG/movie_image.jpg,19,"[826, 743, 1400]"
66,모털 엔진,262070,20181205,128,"[4, 8, 9]",https://movie-phinf.pstatic.net/20181121_20/1542781963353ydkIF_JPEG/movie_image.jpg,12,"[918, 1378, 339, 569]"
67,런닝맨 : 풀룰루의 역습,180709,20181205,66,[20],https://movie-phinf.pstatic.net/20181205_98/1543990964473PgUYG_JPEG/movie_image.jpg,0,"[1350, 314, 928, 1463, 263]"
68,완벽한 타인,5270621,20181031,115,"[2, 7]",https://movie-phinf.pstatic.net/20181106_289/1541478936071tmadh_JPEG/movie_image.jpg,15,"[1027, 1307, 1418, 878, 65, 1299]"
69,성난황소,1567264,20181122,115,"[12, 4]",https://movie-phinf.pstatic.net/20181031_241/1540950975705Bac4v_JPEG/movie_image.jpg,15,"[264, 552, 1002, 1404, 14, 1288]"
70,후드,276658,20181128,116,[8],https://movie-phinf.pstatic.net/20190131_287/1548925828090tKLGs_JPEG/movie_image.jpg,12,"[530, 1436, 711, 738]"
71,신비한 동물들과 그린델왈드의 범죄,2403686,20181114,133,[6],https://movie-phinf.pstatic.net/20181029_21/1540774701820gU85o_JPEG/movie_image.jpg,12,"[426, 325, 832, 591, 1088]"
72,베일리 어게인,78439,20181122,100,"[8, 2, 7]",https://movie-phinf.pstatic.net/20181031_264/1540949415228uy0j3_JPEG/movie_image.jpg,0,"[89, 1320, 1077]"
73,바울,229837,20181031,107,[2],https://movie-phinf.pstatic.net/20181126_296/1543195305541TXc6u_JPEG/movie_image.jpg,15,"[1257, 1277]"
74,거미줄에 걸린 소녀,25172,20181128,115,"[4, 10, 12]",https://movie-phinf.pstatic.net/20181121_34/1542780774766HVkku_JPEG/movie_image.jpg,15,"[880, 1056, 473]"
75,투 프렌즈,20419,20181129,74,"[20, 8]",https://movie-phinf.pstatic.net/20181105_273/1541398692776XWwyH_JPEG/movie_image.jpg,0,[]
76,번 더 스테이지: 더 무비,298402,20181115,82,[13],https://movie-phinf.pstatic.net/20181109_286/1541743345207CtoXg_JPEG/movie_image.jpg,0,"[1447, 932, 346]"
77,출국,71407,20181114,104,[2],https://movie-phinf.pstatic.net/20181022_106/1540170285123a57tG_JPEG/movie_image.jpg,15,"[211, 1355, 751, 1205, 679, 1441]"
78,툴리,24325,20181122,95,[2],https://movie-phinf.pstatic.net/20181031_119/15409491972280Be0x_JPEG/movie_image.jpg,15,"[522, 1177, 258]"
79,너의 췌장을 먹고 싶어,48910,20181115,109,"[20, 2]",https://movie-phinf.pstatic.net/20181026_40/1540518904460lgFIb_JPEG/movie_image.jpg,12,"[929, 202, 97]"
80,동네사람들,445625,20181107,99,"[4, 10]",https://movie-phinf.pstatic.net/20181109_35/15417456367899cdGU_JPEG/movie_image.jpg,15,"[264, 358, 1138, 1446, 1044, 484, 697]"
81,해피 투게더,15745,20181115,110,"[2, 7]",https://movie-phinf.pstatic.net/20181116_119/1542355085445eqNwH_JPEG/movie_image.jpg,12,"[1362, 494, 246, 569]"
82,창궐,1588443,20181025,121,"[16, 4]",https://movie-phinf.pstatic.net/20181001_87/15383614506431bq1D_JPEG/movie_image.jpg,15,"[754, 417, 496, 1236, 1161, 553, 670, 769, 769, 1292, 1288, 799, 244, 244, 1016]"
83,해리포터와 마법사의 돌,259733,20011213,152,"[11, 6]",https://movie-phinf.pstatic.net/20181019_236/1539926790655oHv5z_JPEG/movie_image.jpg,0,"[1178, 658, 1346]"
84,여곡성,55997,20181108,94,"[0, 5]",https://movie-phinf.pstatic.net/20181017_83/15397650480164Sm4J_JPEG/movie_image.jpg,15,"[488, 501, 761, 595, 501, 547]"
85,벽 속에 숨은 마법시계,211233,20181031,105,"[6, 0, 5, 9, 10]",https://movie-phinf.pstatic.net/20181001_122/153836420654806YHX_JPEG/movie_image.jpg,0,"[167, 729, 1091]"
86,스타 이즈 본,458917,20181009,135,"[2, 18]",https://movie-phinf.pstatic.net/20180912_118/1536714294340kLm2Y_JPEG/movie_image.jpg,15,"[1379, 632, 17]"
87,구스범스: 몬스터의 역습,21400,20181107,89,"[6, 8]",https://movie-phinf.pstatic.net/20181011_31/1539243181778X4C4H_JPEG/movie_image.jpg,12,"[167, 1431]"
88,할로윈,90492,20181031,105,[0],https://movie-phinf.pstatic.net/20181002_242/1538464541134fcd6K_JPEG/movie_image.jpg,19,"[1131, 1448, 807]"
